"","Map","est.percentage","lci.percentage","uci.percentage"
"67","Cheshire West and Chester",27.0955968135258,9.9306911341458,46.9406820127677
"68","Chesterfield",23.7909224067861,7.08866879278176,43.0981694242132
"69","Chichester",26.1772234117513,9.13298098927575,45.8834127280322
"70","Chiltern",44.9035529781421,25.2468750268998,67.6452179839185
"71","Chorley",21.3248661030775,4.91791672145632,40.2975163337324
"72","City of Edinburgh",31.2181054259723,13.4512058916464,51.7673704414047
"73","Colchester",23.9482830540161,7.18053464280501,43.3392446048021
"74","Conwy",32.1779118972611,14.30250370451,52.8487988214625
"75","Copeland",24.1393262532124,7.35419908259978,43.5488546726003
"76","Corby",20.6373224831127,4.27868356626071,39.5622103979384
"77","Cornwall and Isles of Scilly",23.0685770463756,6.44284858837327,42.2911436238476
"78","Cotswold",38.7539298675333,19.8581776890632,60.6286147919726
"79","County Durham",18.939929214425,2.87665916893198,37.5113351834489
"80","Coventry",25.5015344709622,8.5133702120189,45.1492578637244
"81","Craven",33.5503621594591,15.4819268675508,54.4458056486961
"82","Crawley",30.117617531039,12.4941711114265,50.5019702326074
"83","Croydon",32.5003145217107,14.5420116681408,53.2741837922115
"84","Dacorum",30.8511810427898,13.1388315022144,51.3364717750141
"85","Darlington",25.6680153005205,8.67781706416912,45.3143842615752
"86","Dartford",28.9824762003463,11.5220951089623,49.1765300007883
"87","Daventry",31.5124382379139,13.755442772755,52.0412649250704
"88","Denbighshire",32.3636691410065,14.4963457646755,53.0192146435747
"89","Derby",22.0969981989002,5.59757272954209,41.1744283873265
"90","Derbyshire Dales",35.3804179094359,16.9465434843024,56.7199594556092
"91","Derry City and Strabane",26.2205119665274,9.15624186772346,45.9524198386966
"92","Doncaster",19.2936125205691,3.17419790809719,37.9314429067233
"93","Dorset",24.7067412721328,7.86512144957583,44.1779428764165
"94","Dover",19.3628591417325,3.17418570882473,38.0916364360553
"95","Dudley",25.8677635818302,8.83870854701205,45.5612081454309
"96","Dumfries and Galloway",27.4775515117181,10.1933907461013,47.4727842513341
"97","Dundee City",26.4157565216225,9.34128935079943,46.1565305459543
"98","Ealing",35.8531047350539,17.4649364015352,57.1197893732679
"99","East Cambridgeshire",26.0994648566237,9.04272765896672,45.8242597054046
"100","East Devon",25.0994506132577,8.15501086707753,44.6985434911804
"101","East Hampshire",30.0225823209631,12.4113185675107,50.39296868721
"102","East Hertfordshire",31.1130275051116,13.3284009973147,51.6885955354075
"103","East Lindsey",16.0115179073005,0.222624039010078,34.2877660229424
"104","East Lothian",39.8268237150694,20.9170822555663,61.693784414361
"105","East Northamptonshire",28.820350495866,11.2546685183063,49.1594278504117
"106","East Renfrewshire",46.7586196959774,26.7268326554657,69.9568434226119
"107","East Riding of Yorkshire",25.3519624841528,8.40853570628204,44.9435175584418
"108","East Staffordshire",25.8558426713323,8.86350393835966,45.5004897093874
"109","East Suffolk",30.4881980674673,12.6539699683095,51.1457593521511
"110","Eastbourne",14.6610092349675,-0.871411005086176,32.6271983903238
"111","Eastleigh",27.5944536688849,10.3637543972603,47.515320550434
"112","Eden",23.4873592647969,6.58906797505339,43.0646518249133
"113","Elmbridge",39.3616210565963,20.5018276677449,61.1731689005826
"114","Enfield",34.493224646108,16.3005220668122,55.5317822676415
"115","Epping Forest",28.9920804712484,11.5518124840771,49.159000232973
"116","Epsom and Ewell",32.3356071988265,14.2672751595662,53.2609656459107
"117","Erewash",30.9516220364177,13.2562348741241,51.411772897341
"118","Exeter",25.0029640409631,8.1035232335017,44.5442345600059
"119","Falkirk",32.968769347789,14.9395426789326,53.826030709501
"120","Fareham",22.9492154369061,6.30369744675616,42.2011645843465
"121","Fenland",20.3871164365261,4.08147080618348,39.2472424884359
"122","Fermanagh and Omagh",44.371658143768,24.8045935575885,67.0064785360914
"123","Fife",27.2278590249898,10.0219943406587,47.1244746024458
"124","Flintshire",37.5168985294164,18.9074352203059,59.0388132257045
"125","Folkestone and Hythe",15.08553069133,-0.559200554544037,33.1916019216024
"126","Forest of Dean",32.3415770829241,14.3521258114951,53.1610619435895
"127","Fylde",24.9303030557358,8.04802298923974,44.4504044572137
"128","Gateshead",23.4621317617223,6.74727384882066,42.7942600270656
"129","Gedling",29.2601783262334,11.7781781994897,49.4763465469142
"130","Glasgow City",26.9850035824695,9.81860095729823,46.8347893187047
"131","Gloucester",28.9031692488154,11.4971027366745,49.0265364260742
"132","Gosport",22.153569430991,5.60829455259759,41.2909335194346
"133","Gravesham",28.7602427073581,11.355205215019,48.8857217769434
"134","Great Yarmouth",17.8884470124445,1.96141439495927,36.3033851724698
"135","Greenwich",35.5948886149419,17.2684935877254,56.7852818433662
"136","Guildford",17.9284981206785,1.88251139380686,36.5016476207933
"137","Gwynedd",29.827725258345,12.2830366401691,50.1138439973966
"138","Hackney and City of London",41.5496845758619,22.3412853115536,63.7739308729809
"139","Halton",27.4456384245241,10.2362349425044,47.341668208335
"140","Hambleton",34.5207774309536,16.3401220596931,55.5425526487186
"141","Hammersmith and Fulham",45.2272386838724,25.5475449452363,67.9917426098797
"142","Harborough",41.5507729293599,22.3828597871983,63.7208131248059
"143","Haringey",37.4053407207022,18.7604770954908,58.9773645266798
"144","Harlow",21.8529907891483,5.37079407670411,40.9133479002885
"145","Harrogate",28.4035630673263,11.0426505741675,48.4787594958618
"146","Harrow",24.5212371052228,7.65192729891397,44.0340073723096
"147","Hart",32.58610808516,14.6300481589778,53.3548693339961
"148","Hartlepool",21.7267947964702,5.2934306938474,40.7249481167089
"149","Hastings",20.1897008382231,3.96302187327349,38.9490602263379
"150","Havant",21.0082300939244,4.65477273716259,39.9170947247632
"151","Havering",30.4318536361524,12.790417824137,50.832568680511
"152","Herefordshire, County of",28.6685681001449,11.2775600649495,48.7775289760002
"153","Hertsmere",35.6590606594461,17.2975802727608,56.8948029124601
"154","High Peak",30.194960724104,12.5814959433365,50.5640661097847
"155","Highland",29.1539743861334,11.6645060825416,49.3827330181687
"156","Hillingdon",35.5377363630972,17.1488400546406,56.8131444567788
"157","Hinckley and Bosworth",36.6499279479489,18.1355628528385,58.065889366785
"158","Horsham",27.5579306992363,10.3291669798032,47.4771008399776
"159","Hounslow",29.4641651638023,11.9347928982153,49.7386972145594
"160","Huntingdonshire",25.7709043358866,8.78806010468134,45.4049310397259
"161","Hyndburn",31.3130743480115,13.5384958459198,51.8702829930618
"162","Inverclyde",28.8741577424387,11.4489480403134,49.0238250415366
"163","Ipswich",14.8428772837994,-0.704731623650767,32.8249238708258
"164","Isle of Anglesey",32.2773249483871,14.1311481140544,53.3086364645669
"165","Isle of Wight",18.1263822006233,2.14688650158477,36.6056533851498
"166","Islington",53.2395472448907,32.382404508428,77.3827792826056
"167","Kensington and Chelsea",37.6033989484973,18.985281403353,59.1347701064959
"168","Kettering",21.5823261707513,5.18002316714072,40.5424869853905
"169","King's Lynn and West Norfolk",18.7607191085283,2.70934846004949,37.3205907216985
"170","Kingston upon Hull, City of",12.2169841182225,-3.07867040438038,29.9265247095674
"171","Kingston upon Thames",32.2467525860393,14.3455373741218,52.9504690010856
"172","Kirklees",23.2090480988137,6.55033323738388,42.4722858406756
"173","Knowsley",11.9333377580446,-3.26091580240891,29.5140656496774
"174","Lambeth",43.8535610944365,24.3569772670354,66.4068031752998
"175","Lancaster",25.5084868164313,8.44814623649699,45.2526466298325
"176","Leeds",24.2100947193277,7.40018965378331,43.6510278046876
"177","Leicester",23.7391589653956,7.00115734766362,43.0954565445901
"178","Lewes",15.3292967116158,-0.297467391568229,33.4053040782142
"179","Lewisham",40.6697790580018,21.5695787912907,62.7708752219897
"180","Lichfield",29.1329399180187,11.620798135842,49.3925545271306
"181","Lincoln",24.6450387029326,7.82171049922227,44.0932962510147
"182","Lisburn and Castlereagh",32.0354013037308,14.1765229575643,52.687669460005
"183","Liverpool",22.5927330845414,6.00949502961794,41.77011409156
"184","Luton",22.9228411182518,6.29333147518798,42.1540247057749
"185","Maidstone",22.1277534910639,5.58127151516439,41.2673664441694
"186","Maldon",32.0249712154692,14.1020553195397,52.7631818342936
"187","Malvern Hills",31.7415713487373,13.9376943533742,52.32747792496
"188","Manchester",25.865954181386,8.78330586325304,45.6311544889561
"189","Mansfield",21.0104051730437,4.67217369952737,39.8988636863507
"190","Medway",24.6172311986332,7.77765213320303,44.0878883910058
"191","Melton",41.9867429220623,22.7674993461325,64.2147577574724
"192","Mendip",26.7259705983695,9.51472848093842,46.6421169723673
"193","Merton",38.3872057471673,19.6277201461232,60.0884702234245
"194","Mid and East Antrim",31.1247179075563,13.3984383189276,51.6219438400006
"195","Mid Devon",29.2188433373802,11.778559905967,49.3802522370754
"196","Mid Suffolk",18.2407217032949,2.10782499195594,36.9225940325087
"197","Mid Sussex",26.761838318466,9.61896596098131,46.5856160292233
"198","Middlesbrough",19.482899585869,3.34087754889332,38.1463331070749
"199","Midlothian",32.5817856225504,14.6570130340813,53.308806968824
"200","Milton Keynes",25.8217396076503,8.81834900643916,45.481991800469
"201","Mole Valley",33.2705083415425,15.2016609541171,54.173370822206
"202","Monmouthshire",33.1084611988159,15.0362800602448,54.0197790943672
"203","Moray",29.1616427963918,11.5790539131154,49.5148899797381
"204","Neath Port Talbot",29.2047823285437,11.7489770680925,49.3872804436877
"205","New Forest",22.9751655361588,6.31882670737516,42.2409539965005
"206","Newark and Sherwood",23.0006570292119,6.39346108234093,42.2001077482471
"207","Newcastle upon Tyne",17.2285865755926,1.24727572126726,35.7324571215553
"208","Newcastle-under-Lyme",21.9161428252283,5.41137761182606,41.0051383268701
"209","Newham",36.7655518954166,18.2634655776697,58.1622531852279
"210","Newport",36.3482595464023,17.9500501068419,57.616277945563
"211","Newry, Mourne and Down",28.4420075655112,11.0645234325178,48.5384243104642
"212","North Ayrshire",29.3203627376281,11.8553956053951,49.5122888625774
"213","North Devon",24.7872369190065,7.92672049638898,44.2817351093446
"214","North East Derbyshire",28.4130279997008,10.978669717679,48.5862625854225
"215","North East Lincolnshire",26.4432232516864,9.37657319915519,46.1728799746243
"216","North Hertfordshire",29.9903309852288,12.3685333781998,50.3756046434931
"217","North Kesteven",25.256198273163,8.28658058821503,44.8851290771425
"218","North Lincolnshire",21.6423491223979,5.21750182177221,40.6311767891973
"219","North Norfolk",15.5852188167833,-0.146347193249741,33.7952336583978
"220","North Somerset",24.0548464372984,7.23698272648889,43.5102381035219
"221","North Tyneside",16.8407123018838,1.01363780173871,35.1476132164067
"222","North Warwickshire",20.0691193759026,3.76723092161282,38.9320433788509
"223","North West Leicestershire",33.0095468019553,15.0250366203203,53.8059892026687
"224","Northampton",23.9148232396836,7.1750129807872,43.2692471077622
"225","Northumberland",23.3535048858154,6.62100590297865,42.7119078341935
"226","Norwich",17.020833970318,1.1247307577134,35.4156938713452
"227","Nottingham",23.1066010028381,6.45687583783487,42.3603228180194
"228","Nuneaton and Bedworth",23.5509435303558,6.83371892844165,42.8840613277323
"229","Oadby and Wigston",38.6766830756262,19.866821401351,60.4382447455215
"230","Oldham",25.2636030152636,8.33806026926827,44.833405742788
"231","Oxford",36.284309548015,17.8083672815748,57.6578426266336
"232","Pembrokeshire",28.6739298695408,11.2648231653863,48.8069612393205
"233","Pendle",28.5340217783048,11.0559795038675,48.7627665643199
"234","Perth and Kinross",34.9700996797973,16.6852175957353,56.1202711271306
"235","Peterborough",19.2577526719069,3.14999354325218,37.8808770006375
"236","Plymouth",20.4884775668071,4.19187076088967,39.3340298081717
"237","Portsmouth",27.682477025098,10.4284401045685,47.6323936463014
"238","Powys",41.5752147435946,22.325497646497,63.8541580890833
"239","Preston",16.6134207363218,0.786668522187717,34.9254826577855
"240","Reading",30.2737707769682,12.6682638855614,50.630308546229
"241","Redbridge",32.6158946594598,14.6144839430486,53.4446163459396
"242","Redcar and Cleveland",26.928220516937,9.77664996873415,46.7595628777589
"243","Redditch",27.8733313899175,10.5746502690445,47.878278077026
"244","Reigate and Banstead",30.5057420380524,12.8818367396636,50.8812152320177
"245","Renfrewshire",32.5588484861128,14.6494623673412,53.2658588111242
"246","Rhondda Cynon Taf",32.8524390091743,14.9026904661858,53.6062426308498
"247","Ribble Valley",30.4429880847582,12.716802712154,50.9568469923042
"248","Richmond upon Thames",40.9338610625674,21.8254473496449,63.0394439430798
"249","Richmondshire",27.4635633245738,9.9043806909527,47.8281381802561
"250","Rochdale",19.0499380103732,2.9556597449401,37.6601128620347
"251","Rochford",25.5137959470713,8.46851014757741,45.2376634620431
"252","Rossendale",30.5805990194133,12.9375152061827,50.9798830719744
"253","Rother",20.4646980105262,4.15303927585224,39.3309649690828
"254","Rotherham",21.7740582050709,5.32732607997148,40.7889272767913
"255","Rugby",18.0408500478155,1.94075126712887,36.6837315481294
"256","Runnymede",33.3407178183414,15.2879367234621,54.2203593335035
"257","Rushcliffe",31.139111613391,13.1968056373772,51.9253701366895
"258","Rushmoor",26.7021125955489,9.58550116371066,46.4922381674636
"259","Ryedale",31.2354558002487,13.4598654819711,51.7959217203173
"260","Salford",26.3812475942427,9.29948757895509,46.1326132196126
"261","Sandwell",21.5453269115227,5.10999387331024,40.5505409108408
"262","Scarborough",19.7154327985691,3.53374602127157,38.4262175465395
"263","Scottish Borders",40.8641378824817,21.7305140541075,63.0051881039048
"264","Sedgemoor",22.0149467163613,5.53028759467176,41.0746389641049
"265","Sefton",22.8634314003085,6.26752359857681,42.0511390900661
"266","Selby",25.6090889108272,8.62239675306578,45.2522103049875
"267","Sevenoaks",32.9793028594215,14.9966049142346,53.7740614356941
"268","Sheffield",22.9756620124146,6.33361662153498,42.2223180954882
"269","Shropshire",23.5307018393126,6.83828608929664,42.8311409278768
"270","Slough",35.1387189156904,16.8412882667831,56.3015405006095
"271","Solihull",23.3342718728241,6.59008574025288,42.7087942819362
"272","Somerset West and Taunton",22.6831256471803,6.12547494381435,41.8240938523979
"273","South Ayrshire",31.0303849333762,13.3331267238622,51.491115370188
"274","South Bucks",33.3213461243336,15.2599214530797,54.2130265951992
"275","South Cambridgeshire",21.6739113646132,5.11184177703459,40.8456027073282
"276","South Derbyshire",33.7499345935915,15.6654465267871,54.6619629367624
"277","South Gloucestershire",26.443288773626,9.34529597899014,46.2148429225755
"278","South Hams",32.2816422686172,14.3547585918953,53.0188432623964
"279","South Holland",17.9809627843135,2.0221889351971,36.4360804722101
"280","South Kesteven",25.6078596728371,8.61752147165939,45.2558868755607
"281","South Lakeland",19.6537075155168,3.4464285086357,38.4002321647446
"282","South Lanarkshire",33.9862323872335,15.8985909216165,54.8967103617945
"283","South Norfolk",23.3636699536857,6.70261826359604,42.6262570881454
"284","South Northamptonshire",37.9793109788817,19.1181058942082,59.8270062748925
"285","South Oxfordshire",26.9070714427238,9.74077203485153,46.7586247438995
"286","South Ribble",32.9729777174614,14.9848596942379,53.7751391797763
"287","South Somerset",31.6483116051943,13.8346666216182,52.2495603743173
"288","South Staffordshire",31.0063243039728,13.3069321751532,51.4704941539424
"289","South Tyneside",24.6027807798699,7.764455509915,44.0721145447429
"290","Southampton",24.1914297638464,7.36053964211099,43.6608951315171
"291","Southend-on-Sea",25.211774033055,8.27023489895722,44.8042333254034
"292","Southwark",44.6906723354353,25.0707399448952,67.388396919249
"293","Spelthorne",25.6767494800313,8.65143084853495,45.3698790390069
"294","St Albans",34.2163875706373,16.0425944589151,55.2364351771657
"295","St. Helens",24.2870874216071,7.51815699273746,43.6713624173229
"296","Stafford",20.6733268402349,4.31682873755137,39.5944641619285
"297","Staffordshire Moorlands",32.4484930512094,14.1596372111872,53.667300808636
"298","Stevenage",21.6144511615704,5.16202782681698,40.6408286048516
"299","Stirling",31.4485870648191,13.5604284235485,52.1545073508574
"300","Stockport",27.7477759490741,10.4884898213452,47.7031162822725
"301","Stockton-on-Tees",18.8219050582899,2.75072683577435,37.406766418762
"302","Stoke-on-Trent",20.4602672587648,4.19879781484167,39.259533625696
"303","Stratford-on-Avon",28.4555322391833,11.0481892504054,48.5915607830734
"304","Stroud",31.6331556582692,13.8086930160377,52.249245724247
"305","Sunderland",23.1930355954166,6.57119648355038,42.4073719727462
"306","Surrey Heath",38.3603496314779,19.6078123877249,60.0529762060048
"307","Sutton",34.1237972539389,15.9844324478135,55.1000648117999
"308","Swale",25.9062395539749,8.89787673747409,45.5710766229087
"309","Swansea",30.5563981509998,12.9577808391957,50.8968481102443
"310","Swindon",30.7958126832628,13.1486323730762,51.1953282746519
"311","Tameside",24.2850250209249,7.49275579389201,43.700543635422
"312","Tamworth",20.0344512307655,3.79739540006321,38.8114742835083
"313","Tandridge",34.6611513986064,16.4156589671982,55.7662075435041
"314","Teignbridge",28.9182555441135,11.5068339738374,49.0484127316972
"315","Telford and Wrekin",20.6111258693211,4.25411232603097,39.5344831863578
"316","Tendring",15.2596344003502,-0.384453611046831,33.3605426429262
"317","Test Valley",22.6505514145338,6.09220813054785,41.7932384231121
"318","Tewkesbury",37.9793346037149,19.2832801666828,59.6057448376702
"319","Thanet",17.3978353358282,1.47984576209597,35.8126989456471
"320","Three Rivers",43.0210322423062,23.6635503363307,65.4086075324766
"321","Thurrock",29.0273515664427,11.6052795677456,49.1690851609296
"322","Tonbridge and Malling",29.7706818725542,12.2361017814703,50.0446790860297
"323","Torbay",23.2229045272536,6.54457096768983,42.5120403810837
"324","Torridge",31.7885612537582,13.8451240855652,52.5601119665146
"325","Tower Hamlets",43.8382801120448,24.3407018845564,66.3932285407243
"326","Trafford",24.746724299757,7.86674233600593,44.2682414107269
"327","Tunbridge Wells",23.4227685132368,6.71890736089014,42.7411520993011
"328","Uttlesford",33.3779006266365,15.1945291087642,54.4315039368952
"329","Vale of Glamorgan",35.5307456231715,17.212250851216,56.7121429353754
"330","Vale of White Horse",35.089914648701,16.7855904016066,56.2631569274686
"331","Wakefield",22.9428950456307,6.35570428556895,42.1170170771167
"332","Walsall",22.9151675510567,6.31866963831373,42.1024027623824
"333","Waltham Forest",35.4109381653997,17.071081651797,56.6238384075975
"334","Wandsworth",45.2995288294896,25.5316757019942,68.1802856530839
"335","Warrington",22.7635216459787,6.17715051947501,41.9409182972789
"336","Warwick",30.5179022880915,12.8523096009749,50.948818663226
"337","Watford",31.821284360138,13.9469608473486,52.4994688856653
"338","Waverley",29.1159143338185,11.6735626645447,49.2825959563553
"339","Wealden",23.8606663950433,7.11256850345892,43.2274932267057
"340","Wellingborough",27.6837275515588,10.4333704027122,47.6286943159376
"341","Welwyn Hatfield",24.6881463338563,7.8240572108095,44.1898425856539
"342","West Berkshire",33.4245796711653,15.3815071893217,54.2891828516059
"343","West Devon",23.147309186323,6.36814641150718,42.5733198467321
"344","West Dunbartonshire",34.456491157346,16.2716012715675,55.4854996115573
"345","West Lancashire",27.3036711387546,10.0730685928528,47.2315153250526
"346","West Lindsey",20.3538893550214,4.08130294382891,39.1706125229628
"347","West Lothian",32.9761695422264,15.0075158823713,53.752226804104
"348","West Oxfordshire",28.4916940387323,11.1142344003663,48.5868622147368
"349","West Suffolk",22.7777426329639,6.1399424375175,42.023575101525
"350","Westminster",34.8513755252799,16.5234533939124,56.0620883727611
"351","Wigan",24.5049412849615,7.69324585216105,43.9410641002668
"352","Wiltshire",24.7149885980041,7.87879761014862,44.1787332225241
"353","Winchester",26.7366269515537,9.60729415783246,46.5429170063085
"354","Windsor and Maidenhead",39.4304547931786,20.5601817278773,61.2543332732658
"355","Wirral",25.0392664535325,8.12415734194127,44.6006011939828
"356","Woking",38.7392263936518,19.9782909944102,60.4337983211127
"357","Wokingham",42.6924278616639,23.3877060178728,65.017485340937
"358","Wolverhampton",22.2722027956422,5.75758173183647,41.3656716774007
"359","Worcester",23.6307071657074,6.91880714032667,42.9547538276642
"360","Worthing",20.087345576022,3.8741165901331,38.8312222610494
"361","Wrexham",34.7151648980675,16.5110688288508,55.7635324775222
"362","Wychavon",20.7613402983114,4.4250710717197,39.6532572204684
"363","Wycombe",29.9301034834947,12.3201646507985,50.3009886400805
"364","Wyre",18.6050842613226,2.55356184309561,37.1689657562344
"365","Wyre Forest",22.6614599753745,6.04636866471222,41.8797640385118
"366","York",24.2574539489652,7.42752831155984,43.7240072870389
