"","Map","est.percentage","lci.percentage","uci.percentage"
"1875","Bromsgrove",39.6458866466002,15.4445060598061,68.9207596177217
"1876","Broxbourne",28.6460063250349,6.60817725520668,55.2394513205379
"1877","Broxtowe",17.6552355230004,-2.72499550564261,42.3053590994762
"1878","Burnley",-16.117172074482,-30.4793914727494,1.21212932168118
"1879","Bury",10.9132316468289,-8.02056330008498,33.7445128575624
"1880","Caerphilly",-10.8795180162291,-26.4942340247022,8.05220792731776
"1881","Calderdale",-8.00793027191572,-23.6891549155498,10.8956516402296
"1882","Cambridge",40.399246060868,16.1062621857674,69.7750657317818
"1883","Camden",68.3637493016229,39.1114943691775,103.767145248785
"1884","Cannock Chase",19.4366401700944,-1.26867523607617,44.484144715265
"1885","Canterbury",-4.36219348422668,-20.8304816877629,15.5317125850786
"1886","Cardiff",19.9481189123903,-1.66339290086548,46.3092093071365
"1887","Carlisle",-19.8905974714268,-33.6715849616902,-3.24634819363064
"1888","Carmarthenshire",-0.347324615202416,-17.6231889864947,20.55159199741
"1889","Causeway Coast and Glens",10.7078921486653,-9.71237982561353,35.7465991497852
"1890","Central Bedfordshire",27.8746045732552,5.84986164983297,54.4821527387626
"1891","Ceredigion",-41.5039128750317,-52.7689224624984,-27.5521036712539
"1892","Charnwood",45.3004779407019,20.1191378107719,75.7607428306327
"1893","Chelmsford",9.95338504823033,-8.87367217185611,32.6701862316298
"1894","Cheltenham",24.6968745659072,3.19896017131949,50.6731317902075
"1895","Cherwell",41.6677558357909,17.426023076294,70.9140147794118
"1896","Cheshire East",20.5062702046576,-0.327193668547243,45.694314157737
"1897","Cheshire West and Chester",11.0897160225886,-8.09621892291334,34.2809279590804
"1898","Chesterfield",5.31879128076616,-12.8021019885557,27.2054493261501
"1899","Chichester",6.07459518038622,-12.1066742414786,28.0167708478358
"1900","Chiltern",57.434088443203,30.2209409956675,90.3341506706427
"1901","Chorley",-0.0979222775199462,-17.2632038148775,20.628614999031
"1902","City of Edinburgh",39.42255802364,15.1755099438953,68.774157764305
"1903","Colchester",10.9086960073363,-8.08962709429781,33.8340653091244
"1904","Conwy",-29.5631735388799,-42.5178190417719,-13.68896518524
"1905","Copeland",-29.2175333670746,-41.3723543331054,-14.5427464185162
"1906","Corby",-10.710339779076,-26.0738050528184,7.84598650132484
"1907","Cornwall and Isles of Scilly",-9.55518048364004,-25.1103893640039,9.2309775398276
"1908","Cotswold",19.8274042199063,-0.901268241084807,44.8919329968022
"1909","County Durham",0.318613480820917,-17.300843845618,21.6919818616685
"1910","Coventry",21.1160746868437,0.309516825385714,46.2384030129904
"1911","Craven",29.6390097549571,7.21513814683421,56.7527976061477
"1912","Crawley",25.235983678667,3.73518694360249,51.1931685869546
"1913","Croydon",31.4415439576408,8.71867367017769,58.9136336447745
"1914","Dacorum",16.7521303802455,-3.2386690935517,40.873010123277
"1915","Darlington",53.2450919077474,26.704827096161,85.3446212904819
"1916","Dartford",37.1199319660233,13.2804589487367,65.9763379920218
"1917","Daventry",13.3096849679667,-6.01538464902759,36.6083657372442
"1918","Denbighshire",26.7749400279064,4.25194153895847,54.1638954807693
"1919","Derby",1.53316036129165,-15.9641694671045,22.673657029145
"1920","Derbyshire Dales",8.289078550065,-10.5148459502124,31.0443576673933
"1921","Derry City and Strabane",9.06593926627382,-9.88644581641509,32.0043273823217
"1922","Doncaster",-4.99651799198952,-21.2766536809993,14.6503802959901
"1923","Dorset",-17.7409559185745,-31.9262235345392,-0.599750968376123
"1924","Dover",-16.3116677887398,-30.747372561857,1.13315851529301
"1925","Dudley",8.66423436199233,-10.0239298921674,31.2339582660889
"1926","Dumfries and Galloway",0.0570833963593254,-19.0728282913113,23.7090055960912
"1927","Dundee City",42.6683823921434,17.1297132845899,73.7754389011107
"1928","Ealing",43.4232352327463,18.6729164305857,73.3354586988654
"1929","East Cambridgeshire",21.7913846568766,0.734090796462583,47.2504616794552
"1930","East Devon",-26.0201838358784,-38.6850069026501,-10.739397931796
"1931","East Hampshire",4.72074167077696,-13.1489213130878,26.2670988302897
"1932","East Hertfordshire",42.3149543731327,17.8265676194136,71.8928646351384
"1933","East Lindsey",-18.7723135685756,-32.7864717131502,-1.83617478250016
"1934","East Lothian",29.6362692313161,5.8172748544455,58.8168125037314
"1935","East Northamptonshire",-11.7650724221773,-26.9366130747087,6.55682377035611
"1936","East Renfrewshire",10.6171622548052,-9.09983962379152,34.6109460606464
"1937","East Riding of Yorkshire",17.6244356095755,-2.67651479675346,42.1600122886849
"1938","East Staffordshire",-2.17533700910083,-19.0029412058619,18.1482986142156
"1939","East Suffolk",0.746152010069889,-16.7998938156205,21.9924782589002
"1940","Eastbourne",-22.1092647896865,-35.5745850107356,-5.8296072657949
"1941","Eastleigh",5.12540459272304,-12.8028285793982,26.7397842239256
"1942","Eden",-5.11115933739807,-21.5615954519726,14.789332268731
"1943","Elmbridge",31.3152963855742,8.84328368347125,58.4269279763544
"1944","Enfield",31.4065004364766,8.72611343924694,58.8180411379315
"1945","Epping Forest",22.1958849366914,1.27220051669206,47.4425777190455
"1946","Epsom and Ewell",31.2859586381604,8.50214125000974,58.8540349247644
"1947","Erewash",11.8632336323827,-7.42525942541675,35.1705979517337
"1948","Exeter",-16.4802174318489,-30.7717275412677,0.761637297672602
"1949","Falkirk",-29.7487876389696,-42.2325027174112,-14.5673073899623
"1950","Fareham",0.0863535054072884,-17.0136299436859,20.7099208124381
"1951","Fenland",-15.6611401919694,-30.2756543318876,2.01663716683254
"1952","Fermanagh and Omagh",55.2513352099067,27.2779497313593,89.3727635881317
"1953","Fife",-2.02615086152451,-19.3703967680111,19.0490183536027
"1954","Flintshire",-0.139533547274795,-17.6784916043222,21.1361763711248
"1955","Folkestone and Hythe",-17.6038568219523,-31.8480410420489,-0.382549314449743
"1956","Forest of Dean",3.2215713178241,-14.5863489317158,24.7422707267569
"1957","Fylde",-7.5945679601903,-23.4468542822581,11.5403395955414
"1958","Gateshead",-5.61147893747418,-21.8012526732936,13.9301230894297
"1959","Gedling",3.34174818289601,-14.5985612198739,25.0507845071848
"1960","Glasgow City",10.6020081662393,-8.75371179243633,34.0635816612961
"1961","Gloucester",22.0178501830252,1.03654345084387,47.3561471402735
"1962","Gosport",-10.8758694791694,-26.1281658081422,7.52556407986873
"1963","Gravesham",22.1915326976085,1.22028712199109,47.507689293512
"1964","Great Yarmouth",9.30164526012043,-9.48294735507235,31.9845190213303
"1965","Greenwich",52.5796488832668,26.2910508971141,84.3404507917747
"1966","Guildford",8.53317300760417,-10.159061653749,31.1144992464349
"1967","Gwynedd",6.45192143393578,-13.4512232763631,30.9320825314682
"1968","Hackney and City of London",38.5324816831404,14.4883803595401,67.6261680095509
"1969","Halton",14.3160014595928,-5.81833156978233,38.7546898194126
"1970","Hambleton",35.7149199729309,12.3497186327096,63.9393469553083
"1971","Hammersmith and Fulham",64.5262285180486,36.128462601676,98.848053911981
"1972","Harborough",62.4323648779997,34.212101405816,96.5863948443943
"1973","Haringey",60.3746508120704,32.6385796200696,93.9106155747901
"1974","Harlow",0.876074830844331,-16.4191231371474,21.7501282018831
"1975","Harrogate",24.1610422789277,2.74621222297133,50.0392480292629
"1976","Harrow",22.5931031530054,1.37697420140979,48.2493343194932
"1977","Hart",25.8736613461111,4.28502818652015,51.9314794865586
"1978","Hartlepool",6.93744599723818,-12.9400219576627,31.3533223136249
"1979","Hastings",-10.3018286686634,-25.7288805352366,8.32961719397525
"1980","Havant",-6.6456665426347,-22.5793509941968,12.5672761360565
"1981","Havering",32.3404473050403,9.53158119895867,59.8990336959059
"1982","Herefordshire, County of",20.7452892791326,-0.567380522037741,46.6261772006591
"1983","Hertsmere",39.5404586484891,15.5857230772663,68.4597291208227
"1984","High Peak",2.25824216602057,-15.3834586354017,23.5780607697987
"1985","Highland",-0.814099199528895,-18.6481625733927,20.9295724448295
"1986","Hillingdon",52.322705386938,25.9241918566029,84.2553542278643
"1987","Hinckley and Bosworth",49.9770319395753,23.9084836674586,81.5300247703026
"1988","Horsham",10.3850096317207,-8.52634876722076,33.2061220600832
"1989","Hounslow",35.063424467655,11.7361985146041,63.2606878651385
"1990","Huntingdonshire",17.1597228861207,-3.0701594480451,41.6117120237619
"1991","Hyndburn",-1.76940052494999,-18.6323203530558,18.5882492298657
"1992","Inverclyde",32.9455221525346,8.71555682757517,62.5757377892306
"1993","Ipswich",10.5559468133614,-8.57322049538054,33.6874977115564
"1994","Isle of Anglesey",-45.6555735498035,-56.2478269900016,-32.4989712962161
"1995","Isle of Wight",19.4816330736507,-1.66478795056786,45.1754701537651
"1996","Islington",69.068180205488,39.7785913941939,104.495189663091
"1997","Kensington and Chelsea",57.6364861564608,30.4675918991837,90.463098199573
"1998","Kettering",3.53262092952948,-14.1188588187327,24.8120768902371
"1999","King's Lynn and West Norfolk",-8.65918273043367,-24.4466553845325,10.4272079804693
"2000","Kingston upon Hull, City of",-17.8372747652909,-32.2671981901622,-0.333173327936875
"2001","Kingston upon Thames",44.5209654538531,19.5955453829718,74.6411991251944
"2002","Kirklees",-8.44984334680855,-24.0879929247836,10.4098219260527
"2003","Knowsley",-11.2084157202068,-26.5618168811837,7.3548541657154
"2004","Lambeth",74.7262149237656,44.5547566941549,111.195057705219
"2005","Lancaster",5.63031932718674,-12.6144306665893,27.6842898235535
"2006","Leeds",4.84619129464698,-13.0906850264556,26.4849899270284
"2007","Leicester",2.10948170517451,-15.9945084655239,24.1150556189575
"2008","Lewes",-9.83872152794028,-25.4204182925181,8.99841417186151
"2009","Lewisham",54.5729527652,27.828426164712,86.9130243046717
"2010","Lichfield",24.6571492587241,3.143016445132,50.6588172121005
"2011","Lincoln",5.00495196119037,-12.9834361830098,26.7119666959204
"2012","Lisburn and Castlereagh",23.1326527135113,1.80896659310434,48.922542597472
"2013","Liverpool",24.6425417878811,3.21589976793446,50.5171515074086
"2014","Luton",62.6027609124043,33.959896396408,97.3699485262178
"2015","Maidstone",-0.629627261182453,-17.7114118267298,19.9980604535279
"2016","Maldon",-6.53260985252584,-22.59710563598,12.8659734595283
"2017","Malvern Hills",20.5602323792839,-0.17042260268133,45.5958245069895
"2018","Manchester",9.65186322183642,-9.1749344486995,32.3811993422576
"2019","Mansfield",0.647399950153438,-16.8060566224516,21.7624589659722
"2020","Medway",33.1260802314974,9.75656055888172,61.4714705668584
"2021","Melton",62.609198403293,34.328777079151,96.8435355425081
"2022","Mendip",-26.8431912349755,-39.3972321304797,-11.688543991832
"2023","Merton",48.2076091701414,22.5949424272728,79.1713016950925
"2024","Mid and East Antrim",67.9186679533777,38.3224244079588,103.847490151527
"2025","Mid Devon",-8.86177050853182,-24.3909287986691,9.85688281663895
"2026","Mid Suffolk",9.89620013286474,-9.38629061143027,33.2819822202987
"2027","Mid Sussex",13.2240815195348,-6.19631220075806,36.665124119415
"2028","Middlesbrough",31.4680890453098,8.21340367459342,59.7201256990259
"2029","Midlothian",-0.350041893575592,-17.7357784526234,20.7099996064912
"2030","Milton Keynes",27.6080820585386,5.5811154041183,54.2304468401512
"2031","Mole Valley",22.3267650761788,1.31486922023523,47.6963605556722
"2032","Monmouthshire",30.8369465298998,7.92336317813545,58.6153921928178
"2033","Moray",103.207944670097,66.2913148279272,148.320057002221
"2034","Neath Port Talbot",-18.7489642762566,-33.1628637219032,-1.22660583911821
"2035","New Forest",-13.2161724877544,-28.0277568974265,4.64357359185734
"2036","Newark and Sherwood",12.2892478844628,-7.14447057814114,35.7902460840433
"2037","Newcastle upon Tyne",1.67884775171223,-15.923587026041,22.9665695100248
"2038","Newcastle-under-Lyme",13.7227986991648,-5.96773790162943,37.5365715486161
"2039","Newham",39.1937639057121,15.192899585152,68.1952965852462
"2040","Newport",-0.607014162750585,-18.3963812364559,21.0603865775745
"2041","Newry, Mourne and Down",25.9914410687668,3.87097440839406,52.8227044465056
"2042","North Ayrshire",14.0645954096175,-6.70183017737539,39.4532384793325
"2043","North Devon",-21.417829601105,-34.845282742268,-5.2231708692106
"2044","North East Derbyshire",-1.37311479643768,-18.4249431076491,19.2430977742751
"2045","North East Lincolnshire",-6.87024362567328,-23.268455386776,13.0324114555451
"2046","North Hertfordshire",30.473326848829,8.07227696235122,57.5176307697459
"2047","North Kesteven",-4.85817541424788,-21.2246723631851,14.908652963516
"2048","North Lincolnshire",2.1672478731138,-15.601951100441,23.6775811060345
"2049","North Norfolk",-14.929328059113,-29.68673357054,2.92537371641481
"2050","North Somerset",-5.40246875567474,-22.0755301230254,14.838033953251
"2051","North Tyneside",-8.84663644513324,-24.4966364748665,10.0472257053798
"2052","North Warwickshire",-7.71863536592683,-23.884216731794,11.8802158117434
"2053","North West Leicestershire",40.8265571062362,16.2648640537355,70.577064255887
"2054","Northampton",-2.87259779602163,-19.4562382629262,17.1255483408977
"2055","Northumberland",6.20952078642603,-12.1453326146237,28.3991237050649
"2056","Norwich",6.43945650760205,-11.9686015750756,28.6967843785384
"2057","Nottingham",-11.9398157257623,-27.752764918873,7.33415674253839
"2058","Nuneaton and Bedworth",-9.92912133155857,-25.6319171126713,9.08931451677104
"2059","Oadby and Wigston",47.5355027771933,21.8234335531607,78.6743645689541
"2060","Oldham",-8.41327743275375,-24.1046322428909,10.5222624054552
"2061","Oxford",58.359660642239,31.218642685814,91.1144758505892
"2062","Pembrokeshire",1.30405671463858,-16.3185681194062,22.6378621423021
"2063","Pendle",-22.0608579191857,-35.4815924176607,-5.84842224227259
"2064","Perth and Kinross",9.46900939984348,-10.9353634165875,34.5479471839538
"2065","Peterborough",1.23835599224016,-17.0413987712546,23.5460165938787
"2066","Plymouth",-31.6610399284748,-43.8151143049744,-16.8777615921893
"2067","Portsmouth",27.1902983691547,4.8721358079812,54.2580579159278
"2068","Powys",8.96857320838698,-10.3599246315035,32.4647474721412
"2069","Preston",-18.8767922513388,-32.8827202475241,-1.94812930883613
"2070","Reading",24.9777289451147,2.77931027288787,51.9705930192334
"2071","Redbridge",40.613832856037,16.2753417966625,70.0468017117714
"2072","Redcar and Cleveland",-17.1836472595822,-31.9922237058133,0.849471265708379
"2073","Redditch",23.3992950524506,2.17219820625856,49.0364921845149
"2074","Reigate and Banstead",23.8966282645864,2.73698905427893,49.4142921321459
"2075","Renfrewshire",11.1836688335129,-8.23795222654323,34.7159148605668
"2076","Rhondda Cynon Taf",-17.0387163287431,-31.5402190959396,0.534569311987743
"2077","Ribble Valley",-7.11811866811255,-23.1122276327427,12.2030670695391
"2078","Richmond upon Thames",70.0999944343022,40.6971354061382,105.647457021981
"2079","Richmondshire",79.2423082978026,47.1804709588085,118.28850576865
"2080","Rochdale",-14.3142069816844,-29.0071735941796,3.41967628120357
"2081","Rochford",3.07115844698258,-14.7373223726492,24.5992267570435
"2082","Rossendale",5.84718427077375,-12.2706956554205,27.7067737143567
"2083","Rother",-9.03375450669358,-24.6781559817128,9.8600004686483
"2084","Rotherham",-12.6624133821317,-27.6053348867816,5.36486389300117
"2085","Rugby",6.95281416285785,-11.8909686262762,29.8266962989921
"2086","Runnymede",39.7840463814246,15.8262511020451,68.697332744971
"2087","Rushcliffe",15.4443571703633,-4.63298784862957,39.7485283624554
"2088","Rushmoor",18.6371077410143,-1.57333167210003,42.9974576226046
"2089","Ryedale",35.1219285356039,11.7577437007386,63.3706530446014
"2090","Salford",5.43125345204969,-12.6148774845326,27.2041382387812
"2091","Sandwell",7.04525287554567,-11.3459728025297,29.2517274783935
"2092","Scarborough",8.42879639764829,-10.2783245740589,31.0363837102783
"2093","Scottish Borders",-7.58445169472047,-24.2016540330909,12.6757247749707
"2094","Sedgemoor",-19.354549654223,-33.0759295026138,-2.81988807409448
"2095","Sefton",3.68440784140249,-14.0864267862922,25.1310593575337
"2096","Selby",27.4207584577596,5.45265699663471,53.9652973036883
"2097","Sevenoaks",26.8814441219415,5.11385493649226,53.1567924342229
"2098","Sheffield",1.63814401767508,-15.7938571001131,22.6788446021025
"2099","Shropshire",9.70699380404845,-9.14341007019794,32.4683712961331
"2100","Slough",26.0883409048119,3.50146669314844,53.6042939300733
"2101","Solihull",20.2080587099791,-0.560552289596961,45.3143366293062
"2102","Somerset West and Taunton",-18.4411580630973,-32.3480107472858,-1.67554906270833
"2103","South Ayrshire",-3.30101168980391,-21.1291823673935,18.557086396296
"2104","South Bucks",34.7475629945119,11.4577619253173,62.9039146248606
"2105","South Cambridgeshire",1.12316104697294,-16.4683881904145,22.4194467053079
"2106","South Derbyshire",15.0854521023312,-4.75063639220791,39.05249110257
"2107","South Gloucestershire",-1.00072169852713,-18.3692698838375,20.0633277475973
"2108","South Hams",-24.9999334266512,-37.8548405082365,-9.48595140781194
"2109","South Holland",-12.3359560303954,-27.3916938363553,5.84167309707448
"2110","South Kesteven",6.95482943023986,-11.4557354744707,29.1934107731336
"2111","South Lakeland",-23.2270969418358,-36.422127034243,-7.29355404587346
"2112","South Lanarkshire",-4.5105759632302,-21.0676258397557,15.5195216143212
"2113","South Norfolk",9.06443871438822,-9.6964467551957,31.7229650957166
"2114","South Northamptonshire",4.98640846029752,-13.094883266771,26.8296548663171
"2115","South Oxfordshire",42.8852123681616,18.3784616217564,72.4653592705788
"2116","South Ribble",0.78863039118815,-16.4993517792164,21.6559180387666
"2117","South Somerset",-11.4767435143682,-26.5686420843675,6.71690080720551
"2118","South Staffordshire",23.1097235063257,1.91370272917331,48.7140945323095
"2119","South Tyneside",-3.44254882516983,-19.9737446212841,16.503531662927
"2120","Southampton",7.86425246400839,-11.5583912797832,31.552299058981
"2121","Southend-on-Sea",-3.85030069703037,-20.8926995091347,16.8636095365053
"2122","Southwark",72.9542076112106,43.0659799782783,109.086450426324
"2123","Spelthorne",-4.71174542677963,-21.0743612188308,15.0431165313192
"2124","St Albans",36.616488598791,13.2237854775833,64.8422624127755
"2125","St. Helens",21.7321560770549,0.906737780369005,46.8555831764425
"2126","Stafford",-9.59128462003177,-25.2161338310711,9.29811783456733
"2127","Staffordshire Moorlands",-9.1638765063203,-25.3634989127416,10.5518239890755
"2128","Stevenage",22.9638865898832,1.90804356398735,48.3702058885649
"2129","Stirling",0.0654667189133429,-17.3937241067593,21.2147324328572
"2130","Stockport",8.29597110610636,-10.2345925758298,30.6518590440524
"2131","Stockton-on-Tees",10.6820606977073,-8.647085728063,34.1010153636034
"2132","Stoke-on-Trent",-22.8512693144233,-36.3057586442515,-6.55471327223101
"2133","Stratford-on-Avon",-0.73142162250871,-18.0749223989551,20.2836901916153
"2134","Stroud",36.217768826977,12.6286350694072,64.747451061314
"2135","Sunderland",-2.02049413791748,-18.7690284098171,18.1813214965664
"2136","Surrey Heath",17.6228482230881,-2.56950126367809,42.000036985892
"2137","Sutton",37.4694376229533,13.7647553490907,66.1133645686873
"2138","Swale",11.0475168658094,-8.02783295758183,34.0791611050638
"2139","Swansea",-18.5280904418664,-33.2878536939427,-0.502795748815377
"2140","Swindon",53.7483104641226,26.8069564085013,86.4136135751261
"2141","Tameside",10.2959160672975,-8.61397252431832,33.1186991836532
"2142","Tamworth",12.5549103599607,-6.83183749053181,35.9757185814559
"2143","Tandridge",27.4077900305085,5.56764835479224,53.7662836431011
"2144","Teignbridge",-23.1866847019183,-36.2958229054589,-7.37992897504798
"2145","Telford and Wrekin",-0.51870173300439,-17.7247092955253,20.2855513502149
"2146","Tendring",-25.5579544382667,-38.3569704225553,-10.1014634517109
"2147","Test Valley",-0.530481299364005,-17.4684356931739,19.8836497725009
"2148","Tewkesbury",18.7403743676448,-1.70794360152101,43.4426852136405
"2149","Thanet",-23.1578511024457,-36.422851768745,-7.12518551923492
"2150","Three Rivers",67.2051889862906,38.4803787520517,101.888350363332
"2151","Thurrock",2.95634148485053,-14.9988847864526,24.7043432937894
"2152","Tonbridge and Malling",34.0953147324995,11.1006879172606,61.8491637657492
"2153","Torbay",-55.0385691102339,-63.3055927028066,-44.9090361023535
"2154","Torridge",-29.1431934127834,-41.3583353391022,-14.3836200972307
"2155","Tower Hamlets",68.8315828663499,39.7035137676065,104.032830702978
"2156","Trafford",6.79578327763666,-11.4728122976839,28.8343120560414
"2157","Tunbridge Wells",9.18587270266329,-9.54069639795762,31.7891507355472
"2158","Uttlesford",50.6296390053931,24.5269150814089,82.2038884691074
"2159","Vale of Glamorgan",11.9547203364775,-7.89111378467627,36.0765494039129
"2160","Vale of White Horse",34.8960336234448,11.7441608085001,62.8446601207404
"2161","Wakefield",-9.44281668089306,-24.8756764878181,9.16042990204844
"2162","Walsall",4.98167841704467,-13.0410098455119,26.7396595070849
"2163","Waltham Forest",45.7783476211733,20.5797975960146,76.242845475319
"2164","Wandsworth",70.3110332119755,40.7999986078512,106.007445458265
"2165","Warrington",1.98523779234259,-15.7309031992717,23.4258954045271
"2166","Warwick",11.0257478521488,-8.31426212512447,34.4453016558728
"2167","Watford",24.1196581246615,2.79407586951292,49.8694297572059
"2168","Waverley",11.7798996305169,-7.29230090814034,34.775709933519
"2169","Wealden",-6.34342495911471,-22.4265854954141,13.0742291596618
"2170","Wellingborough",2.19018079591304,-15.2896846552984,23.2769941725233
"2171","Welwyn Hatfield",24.1600006674219,2.883244719258,49.8368933425429
"2172","West Berkshire",1.16718343387938,-16.3563007062255,22.361864555959
"2173","West Devon",-37.3539561461042,-48.3648009892006,-23.995125694714
"2174","West Dunbartonshire",104.657428683617,67.7220401657169,149.726649365855
"2175","West Lancashire",-2.77976969890843,-19.5004807661228,17.4140326520066
"2176","West Lindsey",-4.34727518937484,-20.7514061328872,15.4524429674971
"2177","West Lothian",1.74516057437151,-16.1947290198472,23.5253770941958
"2178","West Oxfordshire",37.127961978878,13.6473836670115,65.459840338928
"2179","West Suffolk",-3.28305086240372,-20.0245816169143,16.9630423898192
"2180","Westminster",61.7662020303972,33.7373050112342,95.6694440428652
"2181","Wigan",5.90403897574818,-12.2150981899879,27.7630348741544
"2182","Wiltshire",17.1368419907068,-3.11839179840977,41.6268784783714
"2183","Winchester",9.23063714887902,-9.37492693153395,31.6559721053808
"2184","Windsor and Maidenhead",51.4164373116331,25.0842975025697,83.2918915156133
"2185","Wirral",4.81645802619874,-13.183257235286,26.5480542495458
"2186","Woking",24.3412038630485,3.10256543712542,49.9549008558914
"2187","Wokingham",47.8499915211762,22.2420491425403,78.8224276846217
"2188","Wolverhampton",7.18644001232174,-11.2022476414808,29.3831501064206
"2189","Worcester",16.0599008177219,-3.92436060314201,40.200998529706
"2190","Worthing",-0.64659397593404,-17.6767289298852,19.9065484190452
"2191","Wrexham",36.147129106578,12.5013731335885,64.7627957567486
"2192","Wychavon",22.0433153821115,0.901723686985956,47.614632190655
"2193","Wycombe",14.6588405888848,-5.1741068795956,38.6398724290891
"2194","Wyre",-19.610210639173,-33.4146294531195,-2.94387219895266
"2195","Wyre Forest",9.87957457626674,-9.1272148586372,32.8617901418962
"2196","York",10.0078234956788,-9.64938820985749,33.9417740564404
