"","Map","est.percentage","lci.percentage","uci.percentage"
"1511","Broxtowe",14.0970567626476,-7.28164325508407,40.4051885616778
"1512","Burnley",1.97832056020264,-17.0907598899497,25.4332792156276
"1513","Bury",21.3456671492628,-1.33317349309537,49.237301504465
"1514","Caerphilly",128.5962554472,85.9774978831354,180.981562819595
"1515","Calderdale",4.73711547362827,-14.8613966352177,28.8471142841632
"1516","Cambridge",87.9190132881789,52.6679729958429,131.309520014157
"1517","Camden",115.315330075606,74.7949559003666,165.229000040441
"1518","Cannock Chase",5.18469077478529,-14.6615208449157,29.646312928557
"1519","Canterbury",11.4136791334154,-9.49034967236512,37.1456839476224
"1520","Cardiff",173.938360451756,122.782572198494,236.840645057888
"1521","Carlisle",1.1776574245526,-17.8435657928608,24.6027588796028
"1522","Carmarthenshire",100.553198995878,63.1056304393378,146.598388535945
"1523","Causeway Coast and Glens",103.352053384212,65.3461373951339,150.093883455861
"1524","Central Bedfordshire",20.7417574524054,-1.92012715785089,48.6397929589328
"1525","Ceredigion",113.245186219898,72.3377212528231,163.862775458475
"1526","Charnwood",30.773516792376,6.10350413910845,61.1795277922622
"1527","Chelmsford",23.2131405942317,0.111201101989433,51.6461479632792
"1528","Cheltenham",31.7907536364053,7.05748052661748,62.2381047883273
"1529","Cherwell",26.595460453376,2.8776364709187,55.7812869459984
"1530","Cheshire East",7.6354708009422,-12.6449951964586,32.6242795200534
"1531","Cheshire West and Chester",1.39490558797144,-17.6188077452895,24.7970149230972
"1532","Chesterfield",1.04035555215813,-17.8969857593691,24.3456594685443
"1533","Chichester",14.0400848439007,-7.33016707243538,40.3384525508914
"1534","Chiltern",56.7405337191382,27.2916760078107,93.0023681128437
"1535","Chorley",8.56567382905702,-11.8447180919542,33.7016373704258
"1536","City of Edinburgh",33.4843468401159,8.45785761753906,64.2856612027613
"1537","Colchester",29.0827868044419,4.9073233661209,58.8293868775036
"1538","Conwy",96.9107191123803,60.1288807973247,142.141399529488
"1539","Copeland",-7.93606213114623,-25.2584159091898,13.4009769664797
"1540","Corby",2.40485557504559,-16.910409634126,26.2102075502949
"1541","Cornwall and Isles of Scilly",-8.85268689784869,-25.9800149084766,12.2376973660455
"1542","Cotswold",22.1101628372886,-0.907691085153339,50.4747647061343
"1543","County Durham",3.92502471470502,-15.547990540051,27.8881441781926
"1544","Coventry",33.5097199574446,8.52685000653195,64.2436440571384
"1545","Craven",19.5930622258861,-2.87391566102092,47.2570487104947
"1546","Crawley",41.0747118893499,14.6220826431392,73.6321123794755
"1547","Croydon",51.3320769547912,22.9779544067493,86.2236010179884
"1548","Dacorum",22.2925468089429,-0.658279097801806,50.5456807995215
"1549","Darlington",18.2556127322401,-3.94208912042473,45.5829073797924
"1550","Dartford",41.1266623640658,14.3996527413063,74.0978609004962
"1551","Daventry",17.7919799725121,-4.26796507422289,44.9352931503254
"1552","Denbighshire",105.638544231377,67.3377783947149,152.705702676733
"1553","Derby",22.6386207992856,-0.311912819629856,50.8729050477013
"1554","Derbyshire Dales",10.3687901713021,-10.5394492834378,36.1635910611685
"1555","Derry City and Strabane",101.399705735271,63.6991745447864,147.782810041942
"1556","Doncaster",-0.168832060395874,-18.8856124495863,22.8667612880795
"1557","Dorset",-7.27954761219999,-24.7187318855685,14.1994882170459
"1558","Dover",-9.84417774269413,-26.8154629872777,11.0627001094228
"1559","Dudley",10.5097648737515,-10.2236154440915,36.0314095166812
"1560","Dumfries and Galloway",-1.41332682010512,-19.9611610657373,21.4326976514748
"1561","Dundee City",6.41549556537433,-13.4858503672216,30.8948622218634
"1562","Ealing",66.188163578915,35.0932800492233,104.440263080954
"1563","East Cambridgeshire",27.9282385398842,3.90903416984818,57.4996278876627
"1564","East Devon",-13.7498807168859,-30.0032268798458,6.27751458744712
"1565","East Hampshire",16.7522625098173,-5.21476140838857,43.8102704988881
"1566","East Hertfordshire",39.8608337145737,13.4877807850949,72.3626338625587
"1567","East Lindsey",-14.5268412929265,-30.68306475286,5.39503561888945
"1568","East Lothian",15.6531956813712,-6.24153930930087,42.6608497278839
"1569","East Northamptonshire",-3.68422519976315,-21.8767702639687,18.7448151684826
"1570","East Renfrewshire",11.043018422019,-9.83467812165286,36.7549262110936
"1571","East Riding of Yorkshire",2.3917914771826,-16.8391104151602,26.0698269853295
"1572","East Staffordshire",7.14640647768008,-12.9123507488753,31.825264774063
"1573","East Suffolk",3.37914367138281,-16.1948913361118,27.5250103080358
"1574","Eastbourne",-6.03640748290484,-23.7240513422494,15.7528273864549
"1575","Eastleigh",11.1994549866956,-9.69263920577371,36.9248163227101
"1576","Eden",8.35025014252171,-12.2119943890516,33.7287095685302
"1577","Elmbridge",49.4595179794782,21.4144203611298,83.9826558345899
"1578","Enfield",44.4780705776584,17.4405589622767,77.7402378044522
"1579","Epping Forest",37.7904739004395,11.9728056336947,69.5609446441735
"1580","Epsom and Ewell",66.5046875420605,34.9170991894088,105.487748699355
"1581","Erewash",14.772039377251,-6.77924748146385,41.305671397514
"1582","Exeter",13.1337573730406,-8.10993230893559,39.2886889622635
"1583","Falkirk",-4.14787024136464,-22.1335662861663,17.9921866337382
"1584","Fareham",10.8927874604106,-9.96690401916849,36.5854431281351
"1585","Fenland",-11.8243636726888,-28.38280126464,8.56250983030247
"1586","Fermanagh and Omagh",188.397062940213,134.424435481226,254.796059300748
"1587","Fife",-7.32367831841047,-24.7215394530197,14.0950616952274
"1588","Flintshire",130.889431112705,87.8048619384903,183.858089983892
"1589","Folkestone and Hythe",-13.8240152492937,-30.0679834005878,6.19313883501516
"1590","Forest of Dean",3.20533048691507,-16.2364881112221,27.1596665509479
"1591","Fylde",2.86797569766073,-16.4591602992216,26.6664359855114
"1592","Gateshead",7.52970545511593,-12.6593314810343,32.3854940811818
"1593","Gedling",3.50175604739422,-15.9531596222008,27.4600384349966
"1594","Glasgow City",12.6632513590234,-8.45476721230147,38.6528584860632
"1595","Gloucester",19.7746554258154,-2.66095408468692,47.3814330875411
"1596","Gosport",-6.39432886483572,-24.0352836537999,15.3433079211757
"1597","Gravesham",32.6601786000429,7.81872937364545,63.2251009488988
"1598","Great Yarmouth",6.21317099399421,-13.6588660739953,30.6589012633028
"1599","Greenwich",65.2437406347571,34.3563023633144,103.231953683347
"1600","Guildford",37.6783814427447,11.7657695683205,69.5987670456367
"1601","Gwynedd",92.0803282942132,56.133276447473,136.303582151657
"1602","Hackney and City of London",66.616645602296,35.2777750689442,105.215576450845
"1603","Halton",10.1239494620731,-10.4832216537973,35.4749854627634
"1604","Hambleton",22.8193005490265,-0.215632113339381,51.1717807791879
"1605","Hammersmith and Fulham",117.56890802128,76.8958881316809,167.593725538353
"1606","Harborough",35.7688319211416,10.0642087361641,67.4765660235431
"1607","Haringey",88.8302290847,53.4278703565141,132.401423113844
"1608","Harlow",25.6167903249577,2.07676559855245,54.5854036324222
"1609","Harrogate",13.8743636265025,-7.49038143827599,40.1732154228792
"1610","Harrow",45.6928560157166,18.3911247174242,79.2905367246025
"1611","Hart",47.203993602714,19.4940495306898,81.3397053467719
"1612","Hartlepool",8.54482536995045,-11.7848083288768,33.5595251951349
"1613","Hastings",6.31613829376982,-13.6126040638148,30.8422500667767
"1614","Havant",-1.88296814820328,-20.3273950079311,20.8313941832932
"1615","Havering",35.7999629964758,10.3727862781811,67.0849361668221
"1616","Herefordshire, County of",-7.0975552359916,-24.5499001862127,14.3916875448914
"1617","Hertsmere",46.2576758920225,18.7934428947773,80.0714520605612
"1618","High Peak",4.8751352507042,-14.8367290530384,29.1495015580528
"1619","Highland",-7.10840299461857,-24.5670060586669,14.3909096452032
"1620","Hillingdon",58.2201131736474,28.4543996547044,94.8831980840991
"1621","Hinckley and Bosworth",22.9401480094514,-0.343615662821795,51.663940981925
"1622","Horsham",19.6344078111771,-2.78597127150065,47.2255776201075
"1623","Hounslow",56.4748253174225,27.1808303560287,92.5162061733405
"1624","Huntingdonshire",11.0129975123333,-9.80646663815765,36.6382395424272
"1625","Hyndburn",13.0523624656883,-8.17033946954254,39.1798312793969
"1626","Inverclyde",-4.67899265542611,-22.5891752888144,17.3749856700778
"1627","Ipswich",11.2510780096081,-9.62472471959136,36.948986544143
"1628","Isle of Anglesey",90.6223206215501,54.3255265300298,135.455986680689
"1629","Isle of Wight",-1.8095581412235,-20.2064735779958,20.8288855593556
"1630","Islington",122.413715793302,80.6822409470618,173.783747166813
"1631","Kensington and Chelsea",101.234554295096,63.6627725130079,147.431625534313
"1632","Kettering",8.16664701920922,-12.090126661386,33.091120292162
"1633","King's Lynn and West Norfolk",-13.266721250291,-29.5996359721013,6.85543670901465
"1634","Kingston upon Hull, City of",2.76099794518823,-16.5138623055779,26.4859411432146
"1635","Kingston upon Thames",46.3660704197234,18.947887436466,80.1043047658511
"1636","Kirklees",6.63699279940619,-13.343597356112,31.2245591365159
"1637","Knowsley",0.335357688374671,-18.5932150364087,23.6651712379574
"1638","Lambeth",96.6524582142678,59.8129827871978,141.984028126232
"1639","Lancaster",28.7788874458956,4.49468585709083,58.7066530300238
"1640","Leeds",25.0480611115288,1.59889569673723,53.9093262827147
"1641","Leicester",22.5618888122315,-0.394486799797,50.8090878366277
"1642","Lewes",-0.591248929863541,-19.3256642719658,22.493723687276
"1643","Lewisham",76.2129276008612,43.1526509000947,116.908283978175
"1644","Lichfield",19.3343454579135,-3.10215631973233,46.9659743188756
"1645","Lincoln",15.6867501443016,-5.92965292660184,42.2703814253782
"1646","Lisburn and Castlereagh",134.567915910614,90.8095517673898,188.361387912723
"1647","Liverpool",28.2390682508921,4.16128468897927,57.8826401283523
"1648","Luton",34.9765307677698,9.71976868712254,66.0472317441275
"1649","Maidstone",7.44329132382235,-12.725044524572,32.2723201359404
"1650","Maldon",8.02826508265841,-12.2988029430417,33.0666678265505
"1651","Malvern Hills",7.15444126880387,-12.949398897485,31.9011487365572
"1652","Manchester",42.6425541194702,15.8961360179378,75.5614893198579
"1653","Mansfield",0.677736173470356,-18.1908836805836,23.8982526279806
"1654","Medway",20.1046528302962,-2.37173094322821,47.7556426110312
"1655","Melton",31.5248599781095,6.63330629268115,62.2268819535667
"1656","Mendip",-5.20147827334055,-23.0890987415074,16.8463712491939
"1657","Merton",61.040301631613,30.8374241702541,98.2152959221662
"1658","Mid and East Antrim",113.082398402514,73.3533115405465,161.916591644389
"1659","Mid Devon",10.2579315764739,-10.4129238036221,35.698272470398
"1660","Mid Suffolk",19.9626886453106,-2.87052608597845,48.1635397279162
"1661","Mid Sussex",25.543310254476,2.0067522093665,54.5105829592759
"1662","Middlesbrough",17.6037985190709,-4.38287674995256,44.6461988816147
"1663","Midlothian",15.0726813545168,-6.62045611481583,41.805383097605
"1664","Milton Keynes",22.4901857830093,-0.441598785648389,50.7039630021026
"1665","Mole Valley",42.8304815521045,15.9396027299799,75.9583954062562
"1666","Monmouthshire",138.405160083227,93.6067011951396,193.569489090266
"1667","Moray",-7.06976882807849,-24.5962443703499,14.5304738942065
"1668","Neath Port Talbot",99.4745673707294,62.2150681891254,145.292274459662
"1669","New Forest",-1.14224660909419,-19.7136584614382,21.725005999971
"1670","Newark and Sherwood",5.2085429424624,-14.501470670952,29.4623146730003
"1671","Newcastle upon Tyne",37.1857350211195,11.2787366067339,69.1241873080893
"1672","Newcastle-under-Lyme",10.7421532886142,-10.1236204616384,36.452142131119
"1673","Newham",58.9739181957247,29.2764230418915,95.4935484122379
"1674","Newport",134.274050947426,90.6508075695061,187.878827511958
"1675","Newry, Mourne and Down",104.625488759065,66.3150319160421,151.760710787848
"1676","North Ayrshire",-5.66037698720812,-23.4116464354462,16.2051938183291
"1677","North Devon",-2.4613956109906,-20.7776187201533,20.0895402594505
"1678","North East Derbyshire",0.740748465907726,-18.2298461393843,24.1125022067419
"1679","North East Lincolnshire",-0.101133018085531,-18.8415676206907,22.9666878929824
"1680","North Hertfordshire",25.796539658829,2.11818206619512,54.9652478133364
"1681","North Kesteven",-6.57303511203081,-24.192443918571,15.1415270372516
"1682","North Lincolnshire",-0.337077359197724,-19.0112876580618,22.6429938454907
"1683","North Norfolk",-19.6895043985396,-34.8670722105575,-0.975191463792202
"1684","North Somerset",12.8264687599529,-8.50591913359677,39.1326294804611
"1685","North Tyneside",5.20409861380027,-14.5497969651858,29.5245882637976
"1686","North Warwickshire",18.204947677874,-4.09521790706517,45.6904374381375
"1687","North West Leicestershire",25.6086339837754,1.7330867802833,55.087488550754
"1688","Northampton",13.4566689405628,-7.74935507268376,39.5374063480052
"1689","Northumberland",-3.81766710667661,-21.9269475263986,18.4921156237628
"1690","Norwich",16.743026510837,-5.21280969310219,43.7845577528232
"1691","Nottingham",23.8842514718786,0.72036083348499,52.3754247477374
"1692","Nuneaton and Bedworth",0.287191505819617,-18.5536179168257,23.4864032370896
"1693","Oadby and Wigston",39.5400024738901,13.0837461693817,72.1857733758496
"1694","Oldham",11.0941640183409,-9.70608241419312,36.6859873723547
"1695","Oxford",88.2181714418653,52.9973981864012,131.546944463453
"1696","Pembrokeshire",79.1001293433896,45.592356032495,120.319645927425
"1697","Pendle",-1.51875328474342,-20.0704796011011,21.338848352765
"1698","Perth and Kinross",2.56679747011515,-16.7194545042619,26.3193928504465
"1699","Peterborough",14.0674042551938,-7.27072422307192,40.3156943101584
"1700","Plymouth",-10.2145798206362,-27.1163173256487,10.606673276978
"1701","Portsmouth",26.16988719694,2.51332501051094,55.2855732038383
"1702","Powys",117.557999781861,76.761817678995,167.769837912845
"1703","Preston",5.43316672784113,-14.4245330889222,29.8988255338605
"1704","Reading",47.5309111389139,19.9490064176942,81.4551899303387
"1705","Redbridge",58.4409298554508,28.6973210998692,95.0586697448
"1706","Redcar and Cleveland",-3.47019769037974,-21.5845953840579,18.8287273345267
"1707","Redditch",12.6862506051208,-8.43348875303017,38.6772402105721
"1708","Reigate and Banstead",35.5385045280105,10.1583458310262,66.7661770980897
"1709","Renfrewshire",6.93251586278527,-13.1683403975876,31.6865645675986
"1710","Rhondda Cynon Taf",112.065118456094,72.5404057184996,160.643959184658
"1711","Ribble Valley",8.38539914619101,-12.0203001074874,33.5239238418781
"1712","Richmond upon Thames",78.0911891833071,44.6676198566071,119.23683887356
"1713","Richmondshire",32.8863615052827,7.14420520105208,64.8132536983838
"1714","Rochdale",-0.685589633486161,-19.2980102586679,22.2194414048843
"1715","Rochford",22.0630400722379,-1.01757025627376,50.5255608520878
"1716","Rossendale",26.2627800736526,2.61396314933435,55.3617962179934
"1717","Rother",-2.66229731945246,-20.9583652686002,19.8688310954532
"1718","Rotherham",-6.18777727664219,-23.7714651113332,15.4519517546877
"1719","Rugby",17.1534243077199,-5.04780684794048,44.5456326116146
"1720","Runnymede",57.6128020154899,28.0261795185188,94.0368403759224
"1721","Rushcliffe",11.2916732024197,-9.68286791836255,37.1371769533011
"1722","Rushmoor",20.4045624108848,-2.17777770750029,48.2000542372488
"1723","Ryedale",23.0943527474219,-0.0229106565459269,51.5569194683582
"1724","Salford",28.7996727133184,4.70566907315453,58.4379894413118
"1725","Sandwell",15.6470218085851,-6.00089459611825,42.2804354970282
"1726","Scarborough",3.05776538532334,-16.276231716358,26.8564856067458
"1727","Scottish Borders",-2.70290433030619,-20.9713062169083,19.7884511635819
"1728","Sedgemoor",-3.99098118279142,-21.9737489986475,18.1362884407112
"1729","Sefton",0.391213512689959,-18.4476205848657,23.5818724460194
"1730","Selby",15.9796769641766,-5.77725773285562,42.7604965113104
"1731","Sevenoaks",30.1996761226792,5.77225031170487,60.2684599457239
"1732","Sheffield",21.0776534752055,-1.61587334610984,49.0057255133676
"1733","Shropshire",-3.0087866543708,-21.2018393216202,19.3847087961087
"1734","Slough",47.2812572499222,19.7167891581871,81.1923698392502
"1735","Solihull",14.7543636446372,-6.89478323645915,41.4374450029993
"1736","Somerset West and Taunton",-3.22589439939521,-21.3843746961646,19.1267954506763
"1737","South Ayrshire",-6.95880097350619,-24.4712160707639,14.6141148571672
"1738","South Bucks",34.2311562399567,9.03837606649398,65.2446042898501
"1739","South Cambridgeshire",8.22735957488916,-12.1938527621642,33.3979650516443
"1740","South Derbyshire",12.2559400882567,-8.83784463447372,38.2305632701571
"1741","South Gloucestershire",13.3648918917649,-7.89727126659111,39.5354827198494
"1742","South Hams",-5.94731193606771,-23.6709787331932,15.8918060947045
"1743","South Holland",-9.2849384859624,-26.3583096046456,11.746788284137
"1744","South Kesteven",1.3684297576777,-17.7211370940032,24.8869781206993
"1745","South Lakeland",2.44739227075736,-16.8021275915783,26.1506800505156
"1746","South Lanarkshire",1.69731159048436,-17.4186204625405,25.2381982798035
"1747","South Norfolk",3.85597743716333,-15.6468172439886,27.8678965869835
"1748","South Northamptonshire",11.9554679000704,-9.25245739771647,38.1197378275705
"1749","South Oxfordshire",21.9149948854277,-1.00258326700682,50.13791741659
"1750","South Ribble",14.7566100389719,-6.7798856741378,41.2686483262889
"1751","South Somerset",3.90940621661797,-15.6038629910371,27.9343472692767
"1752","South Staffordshire",16.126851117124,-5.66634937718925,42.9547723568939
"1753","South Tyneside",6.36842389203318,-13.5659877903163,30.9003401789053
"1754","Southampton",29.489645125035,5.17883434322624,59.4196047076401
"1755","Southend-on-Sea",17.4715609859484,-4.58016594894421,44.6194889952517
"1756","Southwark",97.6122276891624,60.5685722759341,143.201966479254
"1757","Spelthorne",24.5067227294339,1.12086407014047,53.3009448383622
"1758","St Albans",44.5352934112182,17.423015544558,77.9076354374472
"1759","St. Helens",4.28993178232477,-15.2726705227552,28.36932236939
"1760","Stafford",-0.805042891680541,-19.4529726944943,22.1601820064781
"1761","Staffordshire Moorlands",3.07100856529547,-16.8754188431781,27.8037454002299
"1762","Stevenage",27.3098198572781,3.44477221834558,56.6806121229797
"1763","Stirling",0.982965759457777,-17.9870443317181,24.3408348166591
"1764","Stockport",15.9984379937334,-5.74720426071567,42.7611511302654
"1765","Stockton-on-Tees",5.97619760791779,-13.8788238809932,30.4087445799963
"1766","Stoke-on-Trent",3.96808484227333,-15.4951607716819,27.914126155131
"1767","Stratford-on-Avon",4.02401418624312,-15.5846272991058,28.187499281219
"1768","Stroud",21.2052978669618,-1.68880160819312,49.4308326145198
"1769","Sunderland",6.08028861026271,-13.7851619047115,30.5230964906445
"1770","Surrey Heath",41.980017153129,15.2808878681167,74.8626823022414
"1771","Sutton",37.2763079809726,11.5647209809056,68.91347522047
"1772","Swale",18.5520343464056,-3.66596296013056,45.8942786946074
"1773","Swansea",120.957543629693,79.7220329972191,171.654149870556
"1774","Swindon",8.37015618479422,-11.9434371899578,33.3698520217208
"1775","Tameside",14.1445158896348,-7.28640578564405,40.5292354167159
"1776","Tamworth",16.9279523146538,-4.9786530717692,43.8849950508959
"1777","Tandridge",46.0783958856819,18.6350789421644,79.8700513777792
"1778","Teignbridge",-7.55746856261957,-24.9333425652632,13.8404440877185
"1779","Telford and Wrekin",-3.93809250668569,-22.0205764890774,18.3375005325799
"1780","Tendring",-14.1415274812489,-30.2921998731829,5.75111092075919
"1781","Test Valley",4.04511387044157,-15.4802934726775,28.0812033678046
"1782","Tewkesbury",17.323048354453,-4.78036316106469,44.5573427093027
"1783","Thanet",-10.5230753494377,-27.3457100158876,10.1947324331864
"1784","Three Rivers",66.3523565859705,35.0350721055167,104.932734216501
"1785","Thurrock",23.363731665572,0.301490517992531,51.7286553954576
"1786","Tonbridge and Malling",33.1204085532232,8.16301182992058,63.8364434714732
"1787","Torbay",-10.0503855572364,-27.0088205656761,10.8480942643472
"1788","Torridge",-2.51558239362055,-20.9889416405336,20.2769824044054
"1789","Tower Hamlets",111.92203171407,72.3026053264906,160.651587018775
"1790","Trafford",21.7397884349403,-1.04880143154379,49.776620218813
"1791","Tunbridge Wells",13.2024815709334,-8.02054142098043,39.3224316797682
"1792","Uttlesford",62.3036372226348,31.5770352976126,100.205686319903
"1793","Vale of Glamorgan",137.179708026861,92.8173790659399,191.748670022474
"1794","Vale of White Horse",27.5638926078679,3.60044777755246,57.0702351809477
"1795","Wakefield",-4.36935889229647,-22.2768237954563,17.6639963169155
"1796","Walsall",6.71094812996764,-13.2732980812794,31.3001209416293
"1797","Waltham Forest",65.3015634121637,34.3147268715939,103.437162126147
"1798","Wandsworth",90.0132514754918,54.2745564455523,134.031045482415
"1799","Warrington",8.73321635537909,-11.637559241512,33.8002010526172
"1800","Warwick",32.460256413758,7.62148880272147,63.0317488114402
"1801","Watford",36.6418076155107,10.9630425218604,68.2630825912685
"1802","Waverley",21.6249458898283,-1.15373322092543,49.6528694985092
"1803","Wealden",1.95951592955923,-17.1782701161979,25.5195092299466
"1804","Wellingborough",8.76767320825105,-11.6513636266593,33.9059347237048
"1805","Welwyn Hatfield",32.3325406346131,7.53654250112739,62.8460512446541
"1806","West Berkshire",28.2130975545541,4.11329779885075,57.8914387698425
"1807","West Devon",-4.61766717339973,-22.924014777177,18.0366282590235
"1808","West Dunbartonshire",1.48818651184606,-17.6143841132845,25.020027957624
"1809","West Lancashire",-0.0709452211233086,-18.8842479805705,23.1057561619826
"1810","West Lindsey",-4.20645327738555,-22.2345657308614,18.0010589529929
"1811","West Lothian",-3.53505480832143,-21.6423469790918,18.7565641909995
"1812","West Oxfordshire",23.2807658318029,0.146317014500053,51.7594223847023
"1813","West Suffolk",1.1483417689792,-17.872522477926,24.5744707045746
"1814","Westminster",123.424055731749,81.5285009174309,174.988822291488
"1815","Wigan",8.42788400796308,-11.8960234162748,33.4401293370907
"1816","Wiltshire",4.96099410580277,-14.7155456492314,29.1772383084852
"1817","Winchester",24.9017576034191,1.51462066110626,53.6768689162853
"1818","Windsor and Maidenhead",48.3274799295213,20.512834377899,82.561811078583
"1819","Wirral",-4.425805868906,-22.3991715581629,17.7104261284327
"1820","Woking",49.6979754766558,21.6718671244642,84.1796661087289
"1821","Wokingham",44.5821214077533,17.467718516782,77.9551871332197
"1822","Wolverhampton",18.8127177900624,-3.38794814200617,46.1149166918661
"1823","Worcester",10.6477726860168,-10.0999323348466,36.1837640209252
"1824","Worthing",9.19769510082034,-11.2800673787323,34.4020026055938
"1825","Wrexham",139.909684359578,95.122484717387,194.977058809377
"1826","Wychavon",1.83347220915888,-17.3864995430795,25.5249566332211
"1827","Wycombe",23.0718857879525,-0.0520925342426426,51.5458347799042
"1828","Wyre",-9.21147819022837,-26.2582631662816,11.7759907254378
"1829","Wyre Forest",-1.28948378533339,-19.9051482547241,21.6528378422358
"1830","York",36.3528390258598,10.7628083409995,67.8550498031213
